"row_names","FACTSET_FUND_ID","FS_PERM_SEC_ID","HOLDING","REPORT_DATE","TICKER_EXCHANGE","FREF_SECURITY_TYPE","Symbol","Company","ISSUE_TYPE","CAP_GROUP","PRIMARY_SIC_CODE","INDUSTRY_CODE","SECTOR_CODE"
"822541","04DFL1-E","MT931R-S-US","7400","2010-08-31","OXY-NYS","SHARE","OXY","000SSF-E","EQ","MEGA","1311","2105","2100"
"822542","04DFL1-E","MT931R-S-US","7400","2010-11-29","OXY-NYS","SHARE","OXY","000SSF-E","EQ","MEGA","1311","2105","2100"
"822543","04DFL1-E","MT931R-S-US","7400","2011-03-28","OXY-NYS","SHARE","OXY","000SSF-E","EQ","MEGA","1311","2105","2100"
"822544","04DFL1-E","MT931R-S-US","7400","2011-04-26","OXY-NYS","SHARE","OXY","000SSF-E","EQ","MEGA","1311","2105","2100"
"822545","04DFL1-E","MT931R-S-US","7400","2011-05-30","OXY-NYS","SHARE","OXY","000SSF-E","EQ","MEGA","1311","2105","2100"
"822546","04DFL1-E","MT931R-S-US","7400","2011-06-27","OXY-NYS","SHARE","OXY","000SSF-E","EQ","MEGA","1311","2105","2100"
"822547","04DFL1-E","MT931R-S-US","7400","2011-07-25","OXY-NYS","SHARE","OXY","000SSF-E","EQ","MEGA","1311","2105","2100"
"822548","04DFL1-E","MT931R-S-US","7400","2011-08-29","OXY-NYS","SHARE","OXY","000SSF-E","EQ","MEGA","1311","2105","2100"
"822549","04DFL1-E","N5N6M6-S-US","16000","2010-07-31","JPM-NYS","SHARE","JPM","0035K2-E","EQ","MEGA","6021","4850","4800"
"822550","04DFL1-E","N5N6M6-S-US","20000","2010-08-31","JPM-NYS","SHARE","JPM","0035K2-E","EQ","MEGA","6021","4850","4800"
"822551","04DFL1-E","N5N6M6-S-US","20000","2010-11-29","JPM-NYS","SHARE","JPM","0035K2-E","EQ","MEGA","6021","4850","4800"
"822552","04DFL1-E","N5N6M6-S-US","20000","2011-03-28","JPM-NYS","SHARE","JPM","0035K2-E","EQ","MEGA","6021","4850","4800"
"822553","04DFL1-E","N5N6M6-S-US","30000","2011-04-26","JPM-NYS","SHARE","JPM","0035K2-E","EQ","MEGA","6021","4850","4800"
"822554","04DFL1-E","N5N6M6-S-US","30000","2011-05-30","JPM-NYS","SHARE","JPM","0035K2-E","EQ","MEGA","6021","4850","4800"
"822555","04DFL1-E","N5N6M6-S-US","30000","2011-06-27","JPM-NYS","SHARE","JPM","0035K2-E","EQ","MEGA","6021","4850","4800"
"822556","04DFL1-E","N5N6M6-S-US","30000","2011-07-25","JPM-NYS","SHARE","JPM","0035K2-E","EQ","MEGA","6021","4850","4800"
"822557","04DFL1-E","N5N6M6-S-US","30000","2011-08-29","JPM-NYS","SHARE","JPM","0035K2-E","EQ","MEGA","6021","4850","4800"
"822558","04DFL1-E","NK1C4M-S-US","10000","2009-06-30","DHR-NYS","SHARE","DHR","000FHS-E","EQ","MEGA","3826","2325","2300"
"822559","04DFL1-E","NK1C4M-S-US","14800","2010-07-31","DHR-NYS","SHARE","DHR","000FHS-E","EQ","MEGA","3826","2325","2300"
"822560","04DFL1-E","NK1C4M-S-US","14800","2010-08-31","DHR-NYS","SHARE","DHR","000FHS-E","EQ","MEGA","3826","2325","2300"
"822561","04DFL1-E","NK1C4M-S-US","14800","2010-11-29","DHR-NYS","SHARE","DHR","000FHS-E","EQ","MEGA","3826","2325","2300"
"822562","04DFL1-E","NT47N2-S-US","60000","2009-06-30","TER-NYS","SHARE","TER","000XNK-E","EQ","MID","3825","1355","1300"
"822563","04DFL1-E","NV2X6X-S-US","6100","2008-06-30","MET-NYS","SHARE","MET","002PV7-E","EQ","LARGE","6399","4865","4800"
"822564","04DFL1-E","NV2X6X-S-US","6100","2008-12-31","MET-NYS","SHARE","MET","002PV7-E","EQ","LARGE","6399","4865","4800"
"822565","04DFL1-E","P0X865-S-US","9200","2008-06-30","ADI-NAS","SHARE","ADI","000C4B-E","EQ","LARGE","3674","1305","1300"
"822566","04DFL1-E","P321KV-S-US","17000","2008-06-30","GE-NYS","SHARE","GE","000KYG-E","EQ","MEGA","3679","1255","1200"
"822567","04DFL1-E","P321KV-S-US","17000","2008-12-31","GE-NYS","SHARE","GE","000KYG-E","EQ","MEGA","3679","1255","1200"
"822568","04DFL1-E","P321KV-S-US","40000","2009-06-30","GE-NYS","SHARE","GE","000KYG-E","EQ","MEGA","3679","1255","1200"
"822569","04DFL1-E","P321KV-S-US","45000","2010-07-31","GE-NYS","SHARE","GE","000KYG-E","EQ","MEGA","3679","1255","1200"
"822570","04DFL1-E","P321KV-S-US","57000","2010-08-31","GE-NYS","SHARE","GE","000KYG-E","EQ","MEGA","3679","1255","1200"
"822571","04DFL1-E","P321KV-S-US","57000","2010-11-29","GE-NYS","SHARE","GE","000KYG-E","EQ","MEGA","3679","1255","1200"
"822572","04DFL1-E","P321KV-S-US","67000","2011-03-28","GE-NYS","SHARE","GE","000KYG-E","EQ","MEGA","3679","1255","1200"
"822573","04DFL1-E","P321KV-S-US","87000","2011-04-26","GE-NYS","SHARE","GE","000KYG-E","EQ","MEGA","3679","1255","1200"
"822574","04DFL1-E","P321KV-S-US","100000","2011-05-30","GE-NYS","SHARE","GE","000KYG-E","EQ","MEGA","3679","1255","1200"
"822575","04DFL1-E","P321KV-S-US","100000","2011-06-27","GE-NYS","SHARE","GE","000KYG-E","EQ","MEGA","3679","1255","1200"
"822576","04DFL1-E","P321KV-S-US","100000","2011-07-25","GE-NYS","SHARE","GE","000KYG-E","EQ","MEGA","3679","1255","1200"
"822577","04DFL1-E","P321KV-S-US","115000","2011-08-29","GE-NYS","SHARE","GE","000KYG-E","EQ","MEGA","3679","1255","1200"
"822578","04DFL1-E","P8WJT7-S-US","3500","2008-06-30","BA-NYS","SHARE","BA","000CYC-E","EQ","MEGA","3721","1330","1300"
"822579","04DFL1-E","PJSZYL-S-US","18000","2008-06-30","INTC-NAS","SHARE","INTC","000N01-E","EQ","MEGA","3674","1305","1300"
"822580","04DFL1-E","PJSZYL-S-US","18000","2008-12-31","INTC-NAS","SHARE","INTC","000N01-E","EQ","MEGA","3674","1305","1300"
"822581","04DFL1-E","PJSZYL-S-US","18000","2009-06-30","INTC-NAS","SHARE","INTC","000N01-E","EQ","MEGA","3674","1305","1300"
"822582","04DFL1-E","PJSZYL-S-US","30000","2010-07-31","INTC-NAS","SHARE","INTC","000N01-E","EQ","MEGA","3674","1305","1300"
"822583","04DFL1-E","PJSZYL-S-US","30000","2010-08-31","INTC-NAS","SHARE","INTC","000N01-E","EQ","MEGA","3674","1305","1300"
"822584","04DFL1-E","PKY98Q-S-US","7400","2008-06-30","JCP-NYS","SHARE","JCP","000T7G-E","EQ","MID","5311","3515","3500"
"822585","04DFL1-E","PQJ6YX-S-US","12400","2008-06-30","T-NYS","SHARE","T","069J8N-E","EQ","MEGA","4813","4905","4900"
"822586","04DFL1-E","PQJ6YX-S-US","12400","2008-12-31","T-NYS","SHARE","T","069J8N-E","EQ","MEGA","4813","4905","4900"
"822587","04DFL1-E","PQJ6YX-S-US","12400","2009-06-30","T-NYS","SHARE","T","069J8N-E","EQ","MEGA","4813","4905","4900"
"822588","04DFL1-E","PQJ6YX-S-US","16000","2010-07-31","T-NYS","SHARE","T","069J8N-E","EQ","MEGA","4813","4905","4900"
"822589","04DFL1-E","PQJ6YX-S-US","24000","2010-08-31","T-NYS","SHARE","T","069J8N-E","EQ","MEGA","4813","4905","4900"
"822590","04DFL1-E","PQJ6YX-S-US","24000","2010-11-29","T-NYS","SHARE","T","069J8N-E","EQ","MEGA","4813","4905","4900"
"822591","04DFL1-E","PQJ6YX-S-US","32000","2011-03-28","T-NYS","SHARE","T","069J8N-E","EQ","MEGA","4813","4905","4900"
"822592","04DFL1-E","PQJ6YX-S-US","40000","2011-04-26","T-NYS","SHARE","T","069J8N-E","EQ","MEGA","4813","4905","4900"
"822593","04DFL1-E","PQJ6YX-S-US","40000","2011-05-30","T-NYS","SHARE","T","069J8N-E","EQ","MEGA","4813","4905","4900"
"822594","04DFL1-E","PQJ6YX-S-US","40000","2011-06-27","T-NYS","SHARE","T","069J8N-E","EQ","MEGA","4813","4905","4900"
"822595","04DFL1-E","PQJ6YX-S-US","40000","2011-07-25","T-NYS","SHARE","T","069J8N-E","EQ","MEGA","4813","4905","4900"
"822596","04DFL1-E","PQJ6YX-S-US","40000","2011-08-29","T-NYS","SHARE","T","069J8N-E","EQ","MEGA","4813","4905","4900"
"822597","04DFL1-E","PRHXMV-S-US","8600","2008-06-30","PM-NYS","SHARE","PM","072GKL-E","EQ","MEGA","2111","2430","2400"
"822598","04DFL1-E","PRHXMV-S-US","8600","2008-12-31","PM-NYS","SHARE","PM","072GKL-E","EQ","MEGA","2111","2430","2400"
"822599","04DFL1-E","PRHXMV-S-US","8600","2009-06-30","PM-NYS","SHARE","PM","072GKL-E","EQ","MEGA","2111","2430","2400"
"822600","04DFL1-E","Q1KJQ2-S-US","11600","2010-07-31","ABT-NYS","SHARE","ABT","000BG2-E","EQ","MEGA","2834","2325","2300"
"822601","04DFL1-E","Q1KJQ2-S-US","11600","2010-08-31","ABT-NYS","SHARE","ABT","000BG2-E","EQ","MEGA","2834","2325","2300"
"822602","04DFL1-E","Q1KJQ2-S-US","11600","2010-11-29","ABT-NYS","SHARE","ABT","000BG2-E","EQ","MEGA","2834","2325","2300"
"822603","04DFL1-E","Q1KJQ2-S-US","15600","2011-03-28","ABT-NYS","SHARE","ABT","000BG2-E","EQ","MEGA","2834","2325","2300"
"822604","04DFL1-E","Q1KJQ2-S-US","15600","2011-04-26","ABT-NYS","SHARE","ABT","000BG2-E","EQ","MEGA","2834","2325","2300"
"822605","04DFL1-E","Q3TRMZ-S-US","8000","2008-06-30","BAC-NYS","SHARE","BAC","000R3K-E","EQ","MEGA","6021","4805","4800"
"822606","04DFL1-E","Q3TRMZ-S-US","44600","2010-07-31","BAC-NYS","SHARE","BAC","000R3K-E","EQ","MEGA","6021","4805","4800"
"822607","04DFL1-E","Q3TRMZ-S-US","44600","2010-08-31","BAC-NYS","SHARE","BAC","000R3K-E","EQ","MEGA","6021","4805","4800"
"822608","04DFL1-E","Q3TRMZ-S-US","65000","2010-11-29","BAC-NYS","SHARE","BAC","000R3K-E","EQ","MEGA","6021","4805","4800"
"822609","04DFL1-E","Q3TRMZ-S-US","65000","2011-03-28","BAC-NYS","SHARE","BAC","000R3K-E","EQ","MEGA","6021","4805","4800"
"822610","04DFL1-E","Q3TRMZ-S-US","105000","2011-04-26","BAC-NYS","SHARE","BAC","000R3K-E","EQ","MEGA","6021","4805","4800"
"822611","04DFL1-E","Q3TRMZ-S-US","145000","2011-05-30","BAC-NYS","SHARE","BAC","000R3K-E","EQ","MEGA","6021","4805","4800"
"822612","04DFL1-E","Q3TRMZ-S-US","145000","2011-06-27","BAC-NYS","SHARE","BAC","000R3K-E","EQ","MEGA","6021","4805","4800"
"822613","04DFL1-E","Q3TRMZ-S-US","145000","2011-07-25","BAC-NYS","SHARE","BAC","000R3K-E","EQ","MEGA","6021","4805","4800"
"822614","04DFL1-E","Q3TRMZ-S-US","145000","2011-08-29","BAC-NYS","SHARE","BAC","000R3K-E","EQ","MEGA","6021","4805","4800"
"822615","04DFL1-E","QWNLSC-S-US","13800","2008-06-30","GLW-NYS","SHARE","GLW","000F7B-E","EQ","LARGE","3229","1310","1300"
"822616","04DFL1-E","QWNLSC-S-US","13800","2008-12-31","GLW-NYS","SHARE","GLW","000F7B-E","EQ","LARGE","3229","1310","1300"
"822617","04DFL1-E","R17PSQ-S-US","3200","2008-06-30","IBB-NAS","ETF_ETF","IBB","06F69H-E","ET","MID","6722","6010","6000"
"822618","04DFL1-E","R17PSQ-S-US","3200","2008-12-31","IBB-NAS","ETF_ETF","IBB","06F69H-E","ET","MID","6722","6010","6000"
"822619","04DFL1-E","R17PSQ-S-US","3200","2009-06-30","IBB-NAS","ETF_ETF","IBB","06F69H-E","ET","MID","6722","6010","6000"
"822620","04DFL1-E","R4SVX3-S-US","10000","2009-06-30","UNH-NYS","SHARE","UNH","000Y3J-E","EQ","MEGA","6324","3355","3350"
"822621","04DFL1-E","R4SVX3-S-US","16900","2010-07-31","UNH-NYS","SHARE","UNH","000Y3J-E","EQ","MEGA","6324","3355","3350"
"822622","04DFL1-E","R4SVX3-S-US","16900","2010-08-31","UNH-NYS","SHARE","UNH","000Y3J-E","EQ","MEGA","6324","3355","3350"
"822623","04DFL1-E","R4SVX3-S-US","16900","2010-11-29","UNH-NYS","SHARE","UNH","000Y3J-E","EQ","MEGA","6324","3355","3350"
"822624","04DFL1-E","R4SVX3-S-US","16900","2011-03-28","UNH-NYS","SHARE","UNH","000Y3J-E","EQ","MEGA","6324","3355","3350"
"822625","04DFL1-E","R4SVX3-S-US","16900","2011-04-26","UNH-NYS","SHARE","UNH","000Y3J-E","EQ","MEGA","6324","3355","3350"
"822626","04DFL1-E","R4SVX3-S-US","16900","2011-05-30","UNH-NYS","SHARE","UNH","000Y3J-E","EQ","MEGA","6324","3355","3350"
"822627","04DFL1-E","R4SVX3-S-US","16900","2011-06-27","UNH-NYS","SHARE","UNH","000Y3J-E","EQ","MEGA","6324","3355","3350"
"822628","04DFL1-E","R4SVX3-S-US","16900","2011-07-25","UNH-NYS","SHARE","UNH","000Y3J-E","EQ","MEGA","6324","3355","3350"
"822629","04DFL1-E","R4SVX3-S-US","16900","2011-08-29","UNH-NYS","SHARE","UNH","000Y3J-E","EQ","MEGA","6324","3355","3350"
"822630","04DFL1-E","R6XL7S-S-US","8000","2008-06-30","CHK-NYS","SHARE","CHK","000DP2-E","EQ","MID","1311","2105","2100"
"822631","04DFL1-E","R6XL7S-S-US","7000","2008-12-31","CHK-NYS","SHARE","CHK","000DP2-E","EQ","MID","1311","2105","2100"
"822632","04DFL1-E","R6XL7S-S-US","14000","2009-06-30","CHK-NYS","SHARE","CHK","000DP2-E","EQ","MID","1311","2105","2100"
"822633","04DFL1-E","R6XL7S-S-US","23400","2010-07-31","CHK-NYS","SHARE","CHK","000DP2-E","EQ","MID","1311","2105","2100"
"822634","04DFL1-E","R6XL7S-S-US","23400","2010-08-31","CHK-NYS","SHARE","CHK","000DP2-E","EQ","MID","1311","2105","2100"
"822635","04DFL1-E","R6XL7S-S-US","23400","2010-11-29","CHK-NYS","SHARE","CHK","000DP2-E","EQ","MID","1311","2105","2100"
"822636","04DFL1-E","R6XL7S-S-US","23400","2011-03-28","CHK-NYS","SHARE","CHK","000DP2-E","EQ","MID","1311","2105","2100"
"822637","04DFL1-E","R85KLC-S-US","28000","2011-04-26","AAPL-NAS","SHARE","AAPL","000C7F-E","EQ","MEGA","3669","1320","1300"
"822638","04DFL1-E","R85KLC-S-US","37800","2011-05-30","AAPL-NAS","SHARE","AAPL","000C7F-E","EQ","MEGA","3669","1320","1300"
"822639","04DFL1-E","R85KLC-S-US","37800","2011-06-27","AAPL-NAS","SHARE","AAPL","000C7F-E","EQ","MEGA","3669","1320","1300"
"822640","04DFL1-E","R85KLC-S-US","37800","2011-07-25","AAPL-NAS","SHARE","AAPL","000C7F-E","EQ","MEGA","3669","1320","1300"
"822641","04DFL1-E","R85KLC-S-US","37800","2011-08-29","AAPL-NAS","SHARE","AAPL","000C7F-E","EQ","MEGA","3669","1320","1300"
"822642","04DFL1-E","RWC9XJ-S-US","8000","2009-06-30","PG-NYS","SHARE","PG","000TRY-E","EQ","MEGA","2841","2435","2400"
"822643","04DFL1-E","RWC9XJ-S-US","10000","2010-07-31","PG-NYS","SHARE","PG","000TRY-E","EQ","MEGA","2841","2435","2400"
"822644","04DFL1-E","RWC9XJ-S-US","10000","2010-08-31","PG-NYS","SHARE","PG","000TRY-E","EQ","MEGA","2841","2435","2400"
"822645","04DFL1-E","RWC9XJ-S-US","10000","2010-11-29","PG-NYS","SHARE","PG","000TRY-E","EQ","MEGA","2841","2435","2400"
"822646","04DFL1-E","RWC9XJ-S-US","15000","2011-03-28","PG-NYS","SHARE","PG","000TRY-E","EQ","MEGA","2841","2435","2400"
"822647","04DFL1-E","RWC9XJ-S-US","20000","2011-04-26","PG-NYS","SHARE","PG","000TRY-E","EQ","MEGA","2841","2435","2400"
"822648","04DFL1-E","RWC9XJ-S-US","28000","2011-05-30","PG-NYS","SHARE","PG","000TRY-E","EQ","MEGA","2841","2435","2400"
"822649","04DFL1-E","RWC9XJ-S-US","28000","2011-06-27","PG-NYS","SHARE","PG","000TRY-E","EQ","MEGA","2841","2435","2400"
"822650","04DFL1-E","RWC9XJ-S-US","28000","2011-07-25","PG-NYS","SHARE","PG","000TRY-E","EQ","MEGA","2841","2435","2400"
"822651","04DFL1-E","RWC9XJ-S-US","28000","2011-08-29","PG-NYS","SHARE","PG","000TRY-E","EQ","MEGA","2841","2435","2400"
"822652","04DFL1-E","RWHXPV-S-US","4000","2008-06-30","MS-NYS","SHARE","MS","0013TZ-E","EQ","MEGA","6211","4840","4800"
"822653","04DFL1-E","S48T3X-S-US","8000","2009-06-30","CAT-NYS","SHARE","CAT","000DFY-E","EQ","MEGA","3531","1220","1200"
"822654","04DFL1-E","S48T3X-S-US","9000","2010-07-31","CAT-NYS","SHARE","CAT","000DFY-E","EQ","MEGA","3531","1220","1200"
"822655","04DFL1-E","S48T3X-S-US","9000","2010-08-31","CAT-NYS","SHARE","CAT","000DFY-E","EQ","MEGA","3531","1220","1200"
"822656","04DFL1-E","S48T3X-S-US","9000","2010-11-29","CAT-NYS","SHARE","CAT","000DFY-E","EQ","MEGA","3531","1220","1200"
