"","Symbol","Year","Count"
"24457","PMRY","2008",1
"24458","PMX","2008",1
"24459","PN","2015",1
"24460","PNCLQ","2008",1
"24461","PNDMF","2009",1
"24462","PNF","2008",1
"24463","PNI","2008",1
"24464","PNRA","2006",1
"24465","PNRA","2008",1
"24466","PNRA","2012",1
"24467","PNRG","2007",1
"24468","PNW","2014",1
"24469","POL","2007",1
"24470","POL","2009",1
"24471","POL","2010",1
"24472","POL","2012",1
"24473","POM","2012",1
"24474","PONR","2007",1
"24475","POR","2012",1
"24476","POT","2013",1
"24477","POT","2014",1
"24478","PPD","2008",1
"24479","PPDI","2007",1
"24480","PPDI","2008",1
"24481","PPDI","2010",1
"24482","PPDI","2011",1
"24483","PPG","2011",1
"24484","PPM","2010",1
"24485","PPMIQ","2007",1
"24486","PPMIQ","2009",1
"24487","PPMIQ","2010",1
"24488","PPO","2008",1
"24489","PPO","2010",1
"24490","PPO","2011",1
"24491","PPO","2012",1
"24492","PPR","2007",1
"24493","PPT","2011",1
"24494","PPT","2013",1
"24495","PRA","2006",1
"24496","PRA","2011",1
"24497","PRAA","2006",1
"24498","PRCP","2008",1
"24499","PRCP","2009",1
"24500","PRE","2010",1
"24501","PREMF","2007",1
"24502","PRFT","2008",1
"24503","PRGN","2013",1
"24504","PRGO","2010",1
"24505","PRGO","2011",1
"24506","PRGS","2007",1
"24507","PRGS","2009",1
"24508","PRI","2011",1
"24509","PRIMU","2006",1
"24510","PRISY","2008",1
"24511","PRK","2008",1
"24512","PRLS","2007",1
"24513","PRLS","2014",1
"24514","PROJ","2007",1
"24515","PROJ","2012",1
"24516","PROV","2009",1
"24517","PRTK","2014",1
"24518","PRTS","2011",1
"24519","PRU","2011",1
"24520","PRU","2013",1
"24521","PRVU","2006",1
"24522","PRXL","2006",1
"24523","PRXL","2010",1
"24524","PRXL","2011",1
"24525","PRXL","2013",1
"24526","PRXM","2006",1
"24527","PRXM","2007",1
"24528","PRZM","2006",1
"24529","PRZM","2007",1
"24530","PRZM","2008",1
"24531","PSA","2008",1
"24532","PSA","2009",1
"24533","PSA","2011",1
"24534","PSB","2014",1
"24535","PSBI","2007",1
"24536","PSDV","2006",1
"24537","PSEC","2012",1
"24538","PSEM","2008",1
"24539","PSMI","2014",1
"24540","PSMT","2013",1
"24541","PSPT","2007",1
"24542","PSPT","2008",1
"24543","PSS","2006",1
"24544","PSTA","2006",1
"24545","PSTA","2007",1
"24546","PSTB","2012",1
"24547","PSUN","2008",1
"24548","PTC","2006",1
"24549","PTC","2008",1
"24550","PTC","2009",1
"24551","PTC","2015",1
"24552","PTEC","2008",1
"24553","PTEC","2010",1
"24554","PTEN","2007",1
"24555","PTGCY","2015",1
"24556","PTRY","2014",1
"24557","PTWAX","2006",1
"24558","PTWAX","2009",1
"24559","PTX","2009",1
"24560","PUDA","2009",1
"24561","PUDA","2011",1
"24562","PULS","2013",1
"24563","PULS","2015",1
"24564","PURE","2007",1
"24565","PVAH","2008",1
"24566","PVAH","2009",1
"24567","PVAH","2010",1
"24568","PVBC","2015",1
"24569","PVH","2009",1
"24570","PVSW","2009",1
"24571","PVSW","2013",1
"24572","PWAVQ","2011",1
"24573","PWER","2011",1
"24574","PWER","2013",1
"24575","PWR","2008",1
"24576","PWR","2009",1
"24577","PWRD","2007",1
"24578","PWRD","2008",1
"24579","PWRD","2011",1
"24580","PWRD","2012",1
"24581","PWT","2011",1
"24582","PWT","2012",1
"24583","PX","2010",1
"24584","PX","2015",1
"24585","PXLW","2006",1
"24586","PXLW","2011",1
"24587","PXLW","2014",1
"24588","PYPL","2015",1
"24589","PYR","2007",1
"24590","PYX","2007",1
"24591","PZC","2008",1
"24592","PZE","2007",1
"24593","PZN","2007",1
"24594","PZZA","2007",1
"24595","PZZA","2008",1
"24596","PZZA","2010",1
"24597","PZZA","2011",1
"24598","Q","2014",1
"24599","QGEN","2006",1
"24600","QGEN","2007",1
"24601","QKLS","2009",1
"24602","QKLS","2011",1
"24603","QKLS","2013",1
"24604","QKLS","2014",1
"24605","QLGC","2013",1
"24606","QLGC","2015",1
"24607","QLTI","2010",1
"24608","QLTY","2008",1
"24609","QLTY","2014",1
"24610","QNST","2011",1
"24611","QNST","2014",1
"24612","QPAC","2015",1
"24613","QRHC","2014",1
"24614","QRM","2011",1
"24615","QRM","2012",1
"24616","QSFT","2009",1
"24617","QSFT","2011",1
"24618","QSII","2006",1
"24619","QSR","2008",1
"24620","QSR","2012",1
"24621","QTM","2006",1
"24622","QTM","2008",1
"24623","QTM","2009",1
"24624","QUAD","2010",1
"24625","QUAD","2014",1
"24626","QUAD","2015",1
"24627","QUIK","2014",1
"24628","QUIX","2009",1
"24629","QUMU","2006",1
"24630","QUNR","2014",1
"24631","QUOT","2010",1
"24632","QUSA","2014",1
"24633","QUX","2011",1
"24634","QVDX","2006",1
"24635","QVDX","2007",1
"24636","R","2011",1
"24637","R","2012",1
"24638","RAA","2010",1
"24639","RAD","2008",1
"24640","RAD","2015",1
"24641","RADN","2006",1
"24642","RADS","2011",1
"24643","RAE","2011",1
"24644","RAIL","2006",1
"24645","RAIL","2008",1
"24646","RAIL","2009",1
"24647","RAQP","2006",1
"24648","RARE","2007",1
"24649","RAVE","2006",1
"24650","RAVN","2008",1
"24651","RAX","2010",1
"24652","RBA","2008",1
"24653","RBA","2009",1
"24654","RBA","2010",1
"24655","RBA","2012",1
"24656","RBA","2015",1
"24657","RBAK","2006",1
"24658","RBC","2008",1
"24659","RBC","2011",1
"24660","RBC","2012",1
"24661","RBC","2013",1
"24662","RBC","2015",1
"24663","RBCN","2010",1
"24664","RBCN","2011",1
"24665","RBCN","2014",1
"24666","RBI","2007",1
"24667","RBI","2008",1
"24668","RBS","2013",1
"24669","RCAP","2015",1
"24670","RCC","2010",1
"24671","RCG","2012",1
"24672","RCII","2008",1
"24673","RCII","2009",1
"24674","RCII","2015",1
"24675","RCL","2008",1
"24676","RCL","2010",1
"24677","RCL","2013",1
"24678","RCL","2014",1
"24679","RCM","2011",1
"24680","RCMT","2007",1
"24681","RCPI","2008",1
"24682","RDA","2014",1
"24683","RDDYQ","2007",1
"24684","RDMX","2010",1
"24685","RDN","2006",1
"24686","RDN","2007",1
"24687","RDN","2015",1
"24688","RECN","2006",1
"24689","RECN","2011",1
"24690","REF","2007",1
"24691","REG","2007",1
"24692","REG","2008",1
"24693","REG","2009",1
"24694","REG","2011",1
"24695","REG","2014",1
"24696","REG","2015",1
"24697","REGN","2006",1
"24698","REGN","2011",1
"24699","REIS","2007",1
"24700","REIS","2013",1
"24701","RELL","2014",1
"24702","REMC","2006",1
"24703","REMC","2009",1
"24704","REN","2013",1
"24705","RESI","2012",1
"24706","RESI","2013",1
"24707","RESP","2007",1
"24708","REXI","2011",1
"24709","REXI","2014",1
"24710","REXR","2015",1
"24711","REXX","2012",1
"24712","RFI","2007",1
"24713","RFI","2011",1
"24714","RFP","2010",1
"24715","RFP","2015",1
"24716","RFXCQ","2006",1
"24717","RGA","2010",1
"24718","RGA","2011",1
"24719","RGA","2014",1
"24720","RGA","2015",1
"24721","RGC","2013",1
"24722","RGCIQ","2007",1
"24723","RGDXQ","2011",1
"24724","RGLD","2008",1
"24725","RGLOF","2006",1
"24726","RGS","2015",1
"24727","RGT","2015",1
"24728","RH","2013",1
"24729","RH","2015",1
"24730","RHDCQ","2009",1
"24731","RHI","2007",1
"24732","RHI","2008",1
"24733","RHI","2009",1
"24734","RHT","2006",1
"24735","RHT","2008",1
"24736","RHT","2012",1
"24737","RIC","2013",1
"24738","RICE","2014",1
"24739","RIGL","2014",1
"24740","RIGP","2014",1
"24741","RILY","2015",1
"24742","RINO","2010",1
"24743","RINYY","2006",1
"24744","RIO","2012",1
"24745","RIT","2007",1
"24746","RIT","2010",1
"24747","RIT","2015",1
"24748","RJET","2013",1
"24749","RJF","2007",1
"24750","RJF","2008",1
"24751","RJF","2009",1
"24752","RJF","2010",1
"24753","RJF","2011",1
"24754","RJF","2015",1
"24755","RK3P3F","2006",1
"24756","RKHYL","2009",1
"24757","RL","2006",1
"24758","RLGY","2012",1
"24759","RLH","2013",1
"24760","RLI","2007",1
"24761","RLI","2008",1
"24762","RLOC","2013",1
"24763","RLRN","2008",1
"24764","RM","2012",1
"24765","RM","2014",1
"24766","RMBS","2007",1
"24767","RMD","2006",1
"24768","RMD","2009",1
"24769","RMD","2010",1
"24770","RMD","2012",1
"24771","RMD","2013",1
"24772","RMD","2015",1
"24773","RMGN","2013",1
"24774","RMIXQ","2010",1
"24775","RML","2006",1
"24776","RMP","2014",1
"24777","RMT","2007",1
"24778","RMT","2015",1
"24779","RMTR","2006",1
"24780","RNA","2014",1
"24781","RNAI","2006",1
"24782","RNDC","2006",1
"24783","RNDY","2012",1
"24784","RNE","2011",1
"24785","RNE","2014",1
"24786","RNET","2010",1
"24787","RNF","2013",1
"24788","RNF","2014",1
"24789","RNG","2007",1
"24790","RNG","2015",1
"24791","RNOW","2007",1
"24792","RNP","2014",1
"24793","RNR","2015",1
"24794","RNST","2008",1
"24795","RNST","2010",1
"24796","RNWK","2006",1
"24797","RNWK","2007",1
"24798","RNY","2012",1
"24799","ROCM","2009",1
"24800","ROG","2007",1
"24801","ROH","2006",1
"24802","ROH","2009",1
"24803","ROHIQ","2008",1
"24804","ROHIQ","2010",1
"24805","ROHIQ","2013",1
"24806","ROIAK","2006",1
"24807","ROIAK","2008",1
"24808","ROIC","2010",1
"24809","ROIQU","2013",1
"24810","ROLL","2008",1
"24811","ROSG","2007",1
"24812","ROST","2009",1
"24813","ROSYY","2010",1
"24814","ROVI","2012",1
"24815","ROVI","2013",1
"24816","RPAI","2014",1
"24817","RPAI","2015",1
"24818","RPM","2008",1
"24819","RPM","2013",1
"24820","RPM","2014",1
"24821","RPM","2015",1
"24822","RPRX","2013",1
"24823","RQI","2007",1
"24824","RQI","2014",1
"24825","RRD","2009",1
"24826","RRGB","2007",1
"24827","RRGB","2009",1
"24828","RRGB","2011",1
"24829","RRGMX","2007",1
"24830","RRGMX","2008",1
"24831","RRGMX","2009",1
"24832","RRMS","2012",1
"24833","RS","2011",1
"24834","RS","2012",1
"24835","RSAS","2006",1
"24836","RSCR","2010",1
"24837","RSE","2012",1
"24838","RSHCQ","2009",1
"24839","RSPP","2014",1
"24840","RSTI","2007",1
"24841","RSTI","2011",1
"24842","RSTO","2007",1
"24843","RSTO","2008",1
"24844","RTEC","2006",1
"24845","RTEC","2014",1
"24846","RTHYL","2009",1
"24847","RTHYL","2010",1
"24848","RTK","2011",1
"24849","RTK","2012",1
"24850","RTLX","2012",1
"24851","RUBO","2009",1
"24852","RUE","2011",1
"24853","RUNI","2007",1
"24854","RURL","2010",1
"24855","RURL","2011",1
"24856","RUSHA","2007",1
"24857","RUSHB","2007",1
"24858","RUTH","2010",1
"24859","RUTH","2011",1
"24860","RUTX","2006",1
"24861","RVBD","2007",1
"24862","RVBD","2010",1
"24863","RVBD","2015",1
"24864","RVLT","2006",1
"24865","RVLT","2015",1
"24866","RVP","2013",1
"24867","RVSN","2012",1
"24868","RVT","2015",1
"24869","RWT","2009",1
"24870","RWT","2011",1
"24871","RWT","2013",1
"24872","RXN","2014",1
"24873","RXPC","2007",1
"24874","RY","2008",1
"24875","RYAAY","2008",1
"24876","RYAAY","2014",1
"24877","RYAAY","2015",1
"24878","RYI","2006",1
"24879","RYI","2014",1
"24880","SABA","2009",1
"24881","SABA","2013",1
"24882","SABA","2014",1
"24883","SAF","2006",1
"24884","SAF","2008",1
"24885","SAFM","2007",1
"24886","SAFM","2012",1
"24887","SAFM","2014",1
"24888","SAFM","2015",1
"24889","SAH","2009",1
"24890","SAH","2014",1
"24891","SAIA","2007",1
"24892","SAIA","2015",1
"24893","SAIC","2013",1
"24894","SALE","2015",1
"24895","SANM","2011",1
"24896","SANM","2012",1
"24897","SANW","2011",1
"24898","SANW","2014",1
"24899","SAP","2008",1
"24900","SAPE","2006",1
"24901","SAPE","2009",1
"24902","SAPE","2011",1
"24903","SAPE","2012",1
"24904","SAR","2011",1
"24905","SATCQ","2009",1
"24906","SAVE","2014",1
"24907","SAVE","2015",1
"24908","SAX","2006",1
"24909","SAYPY","2007",1
"24910","SB","2010",1
"24911","SBAC","2010",1
"24912","SBBX","2012",1
"24913","SBCF","2007",1
"24914","SBH","2006",1
"24915","SBI","2015",1
"24916","SBLK","2008",1
"24917","SBLK","2015",1
"24918","SBN","2009",1
"24919","SBNY","2011",1
"24920","SBP","2010",1
"24921","SBRA","2013",1
"24922","SBS","2013",1
"24923","SBSA","2009",1
"24924","SBSE","2006",1
"24925","SBW","2007",1
"24926","SBW","2010",1
"24927","SBW","2011",1
"24928","SBX","2010",1
"24929","SBX","2011",1
"24930","SBY","2014",1
"24931","SCCO","2013",1
"24932","SCHN","2007",1
"24933","SCHN","2009",1
"24934","SCHN","2010",1
"24935","SCHN","2014",1
"24936","SCHSQ","2010",1
"24937","SCMF","2012",1
"24938","SCMR","2013",1
"24939","SCS","2007",1
"24940","SCS","2011",1
"24941","SCSC","2011",1
"24942","SCSC","2015",1
"24943","SCSS","2010",1
"24944","SCSS","2015",1
"24945","SCTY","2014",1
"24946","SDBT","2011",1
"24947","SDBT","2013",1
"24948","SDLP","2014",1
"24949","SDLP","2015",1
"24950","SDOC","2007",1
"24951","SDOI","2006",1
"24952","SDOI","2011",1
"24953","SDPI","2014",1
"24954","SDTHQ","2008",1
"24955","SEAC","2014",1
"24956","SEAC","2015",1
"24957","SEED","2006",1
"24958","SEGU","2006",1
"24959","SEIC","2012",1
"24960","SEIC","2015",1
"24961","SEL","2007",1
"24962","SELF","2007",1
"24963","SEMG","2010",1
"24964","SEMGX","2006",1
"24965","SEMI","2014",1
"24966","SENO","2010",1
"24967","SEP","2009",1
"24968","SEP","2010",1
"24969","SEPR","2009",1
"24970","SERO","2006",1
"24971","SERV","2011",1
"24972","SERV","2015",1
"24973","SF","2007",1
"24974","SF","2014",1
"24975","SF","2015",1
"24976","SFC","2006",1
"24977","SFC","2007",1
"24978","SFG","2006",1
"24979","SFG","2011",1
"24980","SFG","2015",1
"24981","SFK","2009",1
"24982","SFL","2007",1
"24983","SFL","2008",1
"24984","SFL","2010",1
"24985","SFLAX","2006",1
"24986","SFLY","2009",1
"24987","SFLY","2011",1
"24988","SFLY","2012",1
"24989","SFN","2011",1
"24990","SFNT","2007",1
"24991","SFR","2015",1
"24992","SFSF","2010",1
"24993","SFYWQ","2011",1
"24994","SGCFX","2006",1
"24995","SGDE","2006",1
"24996","SGEN","2013",1
"24997","SGI","2006",1
"24998","SGI","2008",1
"24999","SGL","2007",1
"25000","SGL","2008",1
"25001","SGMS","2008",1
"25002","SGMS","2010",1
"25003","SGMS","2011",1
"25004","SGMS","2013",1
"25005","SGS","2007",1
"25006","SGY","2009",1
"25007","SGY","2010",1
"25008","SGY","2011",1
"25009","SGYP","2015",1
"25010","SHBI","2014",1
"25011","SHFL","2006",1
"25012","SHFL","2013",1
"25013","SHLD","2010",1
"25014","SHLD","2013",1
"25015","SHLD","2014",1
"25016","SHLD","2015",1
"25017","SHLO","2011",1
"25018","SHO","2006",1
"25019","SHO","2008",1
"25020","SHO","2009",1
"25021","SHO","2013",1
"25022","SHOO","2008",1
"25023","SHOR","2015",1
"25024","SHRGY","2006",1
"25025","SHRPQ","2008",1
"25026","SHS","2009",1
"25027","SHS","2012",1
"25028","SHS","2013",1
"25029","SHW","2010",1
"25030","SHW","2011",1
"25031","SHW","2012",1
"25032","SIAL","2010",1
"25033","SIAL","2011",1
"25034","SIAL","2013",1
"25035","SID","2008",1
"25036","SID","2009",1
"25037","SID","2011",1
"25038","SIE","2006",1
"25039","SIEGY","2009",1
"25040","SIFI","2011",1
"25041","SIFI","2013",1
"25042","SIG","2012",1
"25043","SIG","2013",1
"25044","SIGAQ","2013",1
"25045","SIGI","2007",1
"25046","SIGI","2008",1
"25047","SIGI","2009",1
"25048","SIGM","2008",1
"25049","SIM","2008",1
"25050","SIMG","2006",1
"25051","SIMG","2008",1
"25052","SIMO","2010",1
"25053","SINA","2009",1
"25054","SINA","2010",1
"25055","SINA","2011",1
"25056","SINA","2013",1
"25057","SINT","2008",1
"25058","SIR","2014",1
"25059","SIRO","2009",1
"25060","SIRO","2010",1
"25061","SIRO","2015",1
"25062","SIVB","2010",1
"25063","SIVB","2012",1
"25064","SIVB","2013",1
"25065","SIVB","2014",1
"25066","SIX","2012",1
"25067","SIX","2015",1
"25068","SIXFQ","2009",1
"25069","SJT","2006",1
"25070","SJT","2008",1
"25071","SJT","2009",1
"25072","SKIL","2010",1
"25073","SKIS","2014",1
"25074","SKRRF","2006",1
"25075","SKS","2010",1
"25076","SKT","2006",1
"25077","SKT","2008",1
"25078","SKT","2009",1
"25079","SKT","2010",1
"25080","SKT","2011",1
"25081","SKT","2015",1
"25082","SKX","2007",1
"25083","SKX","2008",1
"25084","SKX","2011",1
"25085","SKYAY","2008",1
"25086","SLAB","2008",1
"25087","SLAB","2010",1
"25088","SLAB","2012",1
"25089","SLCA","2013",1
"25090","SLF","2007",1
"25091","SLGN","2008",1
"25092","SLGN","2009",1
"25093","SLGN","2011",1
"25094","SLGN","2012",1
"25095","SLGN","2013",1
"25096","SLGN","2014",1
"25097","SLH","2008",1
"25098","SLH","2011",1
"25099","SLH","2012",1
"25100","SLM","2006",1
"25101","SLP","2015",1
"25102","SLTM","2009",1
"25103","SLTM","2013",1
"25104","SLXP","2006",1
"25105","SLXP","2007",1
"25106","SLXP","2013",1
"25107","SLXP","2015",1
"25108","SM","2006",1
"25109","SM","2010",1
"25110","SMA","2006",1
"25111","SMA","2008",1
"25112","SMBI","2007",1
"25113","SMCI","2009",1
"25114","SMCI","2015",1
"25115","SMF","2007",1
"25116","SMHYL","2008",1
"25117","SMOD","2011",1
"25118","SMRT","2006",1
"25119","SMSC","2009",1
"25120","SMSC","2011",1
"25121","SMSC","2012",1
"25122","SMSI","2007",1
"25123","SMSI","2008",1
"25124","SMSMY","2007",1
"25125","SMT","2014",1
"25126","SMTC","2006",1
"25127","SMTC","2008",1
"25128","SMTC","2011",1
"25129","SMTC","2012",1
"25130","SMTS","2007",1
"25131","SN","2015",1
"25132","SNA","2012",1
"25133","SNAK","2006",1
"25134","SNBC","2008",1
"25135","SNCR","2008",1
"25136","SNCR","2015",1
"25137","SNH","2010",1
"25138","SNH","2011",1
"25139","SNH","2014",1
"25140","SNHY","2015",1
"25141","SNN","2008",1
"25142","SNPS","2009",1
"25143","SNPS","2010",1
"25144","SNPS","2011",1
"25145","SNPS","2012",1
"25146","SNR","2009",1
"25147","SNR","2014",1
"25148","SNTS","2011",1
"25149","SNTS","2013",1
"25150","SNV","2008",1
"25151","SNV","2014",1
"25152","SNV","2015",1
"25153","SNWL","2006",1
"25154","SNWL","2009",1
"25155","SNX","2008",1
"25156","SNX","2011",1
"25157","SNY","2009",1
"25158","SNY","2011",1
"25159","SO","2012",1
"25160","SOAP","2006",1
"25161","SODA","2012",1
"25162","SOGCQ","2010",1
"25163","SOGCQ","2014",1
"25164","SOHU","2008",1
"25165","SOHU","2010",1
"25166","SONC","2006",1
"25167","SONC","2009",1
"25168","SONC","2011",1
"25169","SONC","2012",1
"25170","SONO","2006",1
"25171","SONO","2011",1
"25172","SONS","2007",1
"25173","SONS","2008",1
"25174","SONS","2014",1
"25175","SOQ","2008",1
"25176","SOQ","2011",1
"25177","SOR","2006",1
"25178","SOR","2007",1
"25179","SORL","2006",1
"25180","SP","2008",1
"25181","SP","2014",1
"25182","SPB","2010",1
"25183","SPBC","2011",1
"25184","SPBC","2014",1
"25185","SPCO","2010",1
"25186","SPCO","2011",1
"25187","SPDC","2011",1
"25188","SPDC","2015",1
"25189","SPEC","2007",1
"25190","SPEC","2008",1
"25191","SPG","2015",1
"25192","SPH","2008",1
"25193","SPH","2009",1
"25194","SPH","2014",1
"25195","SPLK","2014",1
"25196","SPLK","2015",1
"25197","SPLS","2009",1
"25198","SPOK","2006",1
"25199","SPOK","2008",1
"25200","SPPJY","2007",1
"25201","SPR","2009",1
"25202","SPRD","2013",1
"25203","SPRT","2007",1
"25204","SPRT","2015",1
"25205","SPSNQ","2006",1
"25206","SPTN","2008",1
"25207","SPTN","2012",1
"25208","SPU","2009",1
"25209","SPU","2011",1
"25210","SPWH","2014",1
"25211","SPWR","2011",1
"25212","SPXC","2006",1
"25213","SPXC","2008",1
"25214","SPXC","2012",1
"25215","SPXX","2014",1
"25216","SQM","2009",1
"25217","SQM","2012",1
"25218","SQM","2013",1
"25219","SQM","2015",1
"25220","SQNM","2008",1
"25221","SQNM","2011",1
"25222","SRA","2006",1
"25223","SRCL","2010",1
"25224","SRCL","2011",1
"25225","SRCL","2013",1
"25226","SRCL","2014",1
"25227","SRCL","2015",1
"25228","SRDX","2009",1
"25229","SRDX","2013",1
"25230","SRE","2012",1
"25231","SRE","2013",1
"25232","SRI","2007",1
"25233","SRLS","2011",1
"25234","SRO","2010",1
"25235","SRPT","2008",1
"25236","SRPT","2013",1
"25237","SRQ","2009",1
"25238","SRQ","2010",1
"25239","SRT","2007",1
"25240","SRTI","2006",1
"25241","SRV","2007",1
"25242","SRV","2015",1
"25243","SRX","2007",1
"25244","SRX","2011",1
"25245","SRZ","2006",1
"25246","SRZ","2007",1
"25247","SRZ","2008",1
"25248","SSAG","2006",1
"25249","SSB","2008",1
"25250","SSB","2010",1
"25251","SSD","2007",1
"25252","SSD","2012",1
"25253","SSI","2011",1
"25254","SSN","2009",1
"25255","SSNC","2013",1
"25256","SSNC","2015",1
"25257","SSS","2011",1
"25258","SSS","2012",1
"25259","SSTI","2006",1
"25260","SSTI","2007",1
"25261","SSTI","2010",1
"25262","SSTK","2015",1
"25263","ST","2013",1
"25264","STAA","2011",1
"25265","STAR","2006",1
"25266","STE","2007",1
"25267","STE","2008",1
"25268","STE","2009",1
"25269","STEC","2008",1
"25270","STEC","2009",1
"25271","STFC","2010",1
"25272","STGG","2015",1
"25273","STLD","2006",1
"25274","STLD","2011",1
"25275","STLD","2012",1
"25276","STLY","2010",1
"25277","STM","2006",1
"25278","STM","2007",1
"25279","STND","2011",1
"25280","STNG","2015",1
"25281","STNR","2015",1
"25282","STPFQ","2008",1
"25283","STPFQ","2009",1
"25284","STRA","2010",1
"25285","STRI","2009",1
"25286","STRI","2010",1
"25287","STRI","2014",1
"25288","STRN","2015",1
"25289","STTA","2009",1
"25290","STTSY","2007",1
"25291","STTX","2007",1
"25292","STU","2007",1
"25293","STU","2008",1
"25294","STX","2008",1
"25295","SUM","2015",1
"25296","SUNE","2011",1
"25297","SUNS","2011",1
"25298","SUPX","2014",1
"25299","SUR","2011",1
"25300","SURG","2015",1
"25301","SVIN","2006",1
"25302","SVNTQ","2010",1
"25303","SVNTQ","2011",1
"25304","SVR","2008",1
"25305","SVR","2010",1
"25306","SVU","2012",1
"25307","SVU","2015",1
"25308","SW","2008",1
"25309","SWFT","2007",1
"25310","SWHC","2008",1
"25311","SWHC","2010",1
"25312","SWHC","2012",1
"25313","SWK","2011",1
"25314","SWK","2015",1
"25315","SWKH","2007",1
"25316","SWKH","2009",1
"25317","SWKS","2007",1
"25318","SWKS","2009",1
"25319","SWKS","2011",1
"25320","SWKS","2012",1
"25321","SWKS","2013",1
"25322","SWN","2007",1
"25323","SWN","2015",1
"25324","SXC","2015",1
"25325","SXCL","2012",1
"25326","SXCL","2015",1
